,Country,Economy,Healthy,Social,Freedom,Corruption,Generosity,Score
123,Ghana,0.63107,0.29681,0.49353,0.40973000000000004,0.0326,0.21203000000000002,4.276
124,Congo (Kinshasa),0.05661,0.188,0.80676,0.15602,0.06075,0.25458000000000003,4.272
125,Georgia,0.8379200000000001,0.64035,0.19249000000000002,0.32461,0.3188,0.06786,4.252
126,Congo (Brazzaville),0.7710899999999999,0.28212,0.47798999999999997,0.37938,0.09752999999999999,0.12077,4.236000000000001
127,Senegal,0.44314,0.40457,0.7741600000000001,0.31056,0.11681,0.19103,4.218999999999999
128,Bulgaria,1.11306,0.67806,0.92542,0.21219000000000002,0.00615,0.12793,4.217
129,Mauritania,0.6139100000000001,0.28639000000000003,0.8414200000000001,0.1268,0.17955,0.22685999999999998,4.2010000000000005
130,Zimbabwe,0.35041,0.1595,0.71478,0.25429,0.08582000000000001,0.18503,4.1930000000000005
131,Malawi,0.08709,0.29364,0.147,0.4143,0.07564,0.30968,4.156000000000001
132,Sudan,0.63069,0.29759,0.8192799999999999,0.0,0.10039,0.18077000000000001,4.138999999999999
133,Gabon,1.15851,0.3494,0.72368,0.28098,0.09314,0.062439999999999996,4.121
134,Mali,0.31292,0.16347,0.8633299999999999,0.27544,0.13647,0.21064000000000002,4.073
135,Haiti,0.34097,0.27494,0.29561,0.12072000000000001,0.14476,0.47958,4.0280000000000005
136,Botswana,1.09426,0.34752,0.89186,0.44088999999999995,0.10769000000000001,0.12425,3.9739999999999998
137,Comoros,0.27509,0.29980999999999997,0.60323,0.15412,0.18437,0.1827,3.9560000000000004
138,Ivory Coast,0.55507,0.04476,0.57576,0.40663,0.1553,0.20338,3.9160000000000004
139,Cambodia,0.55604,0.42494,0.5375,0.5885199999999999,0.08092,0.40339,3.907
140,Angola,0.84731,0.04991,0.66366,0.00589,0.08434,0.12070999999999998,3.866
141,Niger,0.1327,0.26161999999999996,0.6053,0.38040999999999997,0.17176,0.2097,3.8560000000000003
142,South Sudan,0.39394,0.15780999999999998,0.18519000000000002,0.19662000000000002,0.13015,0.25899,3.832
143,Chad,0.42213999999999996,0.038239999999999996,0.63178,0.12807000000000002,0.04952,0.18667,3.763
144,Burkina Faso,0.31995,0.21297,0.63054,0.3337,0.12533,0.24353000000000002,3.739
145,Uganda,0.34719,0.19625,0.90981,0.43653000000000003,0.06442,0.27102,3.739
146,Yemen,0.57939,0.31048000000000003,0.47493,0.2287,0.05892000000000001,0.09821,3.7239999999999998
147,Madagascar,0.27954,0.37109000000000003,0.46115,0.13684000000000002,0.07506,0.2204,3.695
148,Tanzania,0.47155,0.35700000000000004,0.77623,0.3176,0.05099,0.31472,3.6660000000000004
149,Liberia,0.10705999999999999,0.23165,0.50353,0.25748000000000004,0.04852,0.24063,3.622
150,Guinea,0.22415,0.18829,0.3109,0.30953,0.1192,0.29914,3.6069999999999998
151,Rwanda,0.32846,0.31865,0.6158600000000001,0.5432,0.50521,0.23551999999999998,3.515
152,Benin,0.39499,0.21028000000000002,0.10419,0.39747,0.06681000000000001,0.2018,3.484
153,Afghanistan,0.38227,0.17344,0.11037000000000001,0.1643,0.07112,0.31268,3.36
154,Togo,0.28123000000000004,0.24811,0.0,0.34678000000000003,0.11587,0.17517,3.303
155,Syria,0.7471899999999999,0.6299399999999999,0.14866,0.06912,0.17232999999999998,0.48396999999999996,3.069
156,Burundi,0.06831,0.15747,0.23442,0.0432,0.09419,0.2029,2.905
